"id","psis_code","psis_name","odef_v2_1_name","education_data_name","ref_date","start_date","end_date","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","gender","value","facility_type","unit","street_no","street_name","city","prov_terr","postal_code","latitude","longitude","geom"
"30871655","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Computer science [11.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30871838","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Indigenous and foreign languages, literatures, and linguistics [16.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30871839","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Indigenous and foreign languages, literatures, and linguistics [16.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30871966","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Linguistic, comparative and related language studies and services [16.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30871967","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Linguistic, comparative and related language studies and services [16.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872094","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Classics and classical languages, literatures and linguistics [16.12]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872095","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Classics and classical languages, literatures and linguistics [16.12]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872270","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","English language and literature/letters [23.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","21.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872271","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","English language and literature/letters [23.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","51.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872462","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","English language and literature, general [23.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","21.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872463","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","English language and literature, general [23.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","51.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872666","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","72.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872667","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","102.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872882","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","72.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30872883","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","102.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873102","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biological and biomedical sciences [26.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","72.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873103","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biological and biomedical sciences [26.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","201.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873104","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biological and biomedical sciences [26.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873214","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biological and biomedical sciences [26.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873215","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biological and biomedical sciences [26.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","9.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873422","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biology, general [26.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","60.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873423","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biology, general [26.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","153.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873424","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biology, general [26.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873534","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biology, general [26.01]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873535","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biology, general [26.01]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","9.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873694","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biochemistry/biophysics and molecular biology [26.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","15.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873695","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biochemistry/biophysics and molecular biology [26.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","45.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873846","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Mathematics and statistics [27.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","15.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30873847","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Mathematics and statistics [27.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","9.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874022","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Mathematics [27.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","15.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874023","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Mathematics [27.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","9.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874214","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Multidisciplinary/interdisciplinary studies [30.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","72.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874215","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Multidisciplinary/interdisciplinary studies [30.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","120.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874422","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biological and physical sciences [30.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","48.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874423","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Biological and physical sciences [30.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","99.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874574","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Mathematics and computer science [30.08]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874575","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Mathematics and computer science [30.08]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","0.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874710","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Cognitive science [30.25]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874711","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Cognitive science [30.25]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","15.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874886","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Multidisciplinary/interdisciplinary studies, other [30.99]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","15.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30874887","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Multidisciplinary/interdisciplinary studies, other [30.99]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875086","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Philosophy and religious studies [38.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","12.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875087","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Philosophy and religious studies [38.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875270","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Philosophy, logic and ethics [38.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875271","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Philosophy, logic and ethics [38.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875430","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Religion/religious studies [38.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875431","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Religion/religious studies [38.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875614","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Physical sciences [40.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","36.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875615","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Physical sciences [40.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","48.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875702","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Physical sciences [40.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875822","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Chemistry [40.05]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","12.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875823","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Chemistry [40.05]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","39.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875902","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Chemistry [40.05]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875998","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Physics [40.08]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","21.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30875999","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Physics [40.08]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30876174","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Psychology [42.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","84.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
"30876175","13002000","Mount Allison University","Mount Allison University","Mount Allison University, New Brunswick","2018/2019","2018-09-01","2019-08-31","Psychology [42.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","201.0","University",NULL,"65","york street","Sackville","NB","E4L1E4","45.89914076","-64.37379243","0101000020E6100000E9951537EC1750C0AD595F0B17F34640"
