"id","psis_code","psis_name","odef_v2_1_name","education_data_name","ref_date","start_date","end_date","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","gender","value","facility_type","unit","street_no","street_name","city","prov_terr","postal_code","latitude","longitude","geom"
"30677924","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Natural resources conservation and research [03.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","15.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30677925","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Natural resources conservation and research [03.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","27.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678024","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Natural resources conservation and research [03.01]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678025","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Natural resources conservation and research [03.01]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678096","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Natural resources conservation and research [03.01]","Graduate program (third cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678097","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Natural resources conservation and research [03.01]","Graduate program (third cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678240","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Wildlife and wildlands science and management [03.06]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678241","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Wildlife and wildlands science and management [03.06]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678400","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Area, ethnic, cultural, gender, and group studies [05.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678401","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Area, ethnic, cultural, gender, and group studies [05.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678480","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Area, ethnic, cultural, gender, and group studies [05.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","12.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678481","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Area, ethnic, cultural, gender, and group studies [05.]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678624","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Area studies [05.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678625","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Area studies [05.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","0.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678672","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Area studies [05.01]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","12.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678673","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Area studies [05.01]","Graduate program (second cycle)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678816","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Ethnic, cultural minority, gender, and group studies [05.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","0.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678817","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Ethnic, cultural minority, gender, and group studies [05.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","9.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678992","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Communication, journalism and related programs [09.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","15.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30678993","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Communication, journalism and related programs [09.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679192","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Journalism [09.04]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679193","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Journalism [09.04]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679368","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Public relations, advertising and applied communication [09.09]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679369","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Public relations, advertising and applied communication [09.09]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","15.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679560","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Computer and information sciences and support services [11.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","147.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679561","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Computer and information sciences and support services [11.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679562","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Computer and information sciences and support services [11.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679784","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Computer science [11.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","147.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679785","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Computer science [11.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","18.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30679786","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Computer science [11.07]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30680056","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Education [13.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30680057","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Education [13.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","21.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30680058","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Education [13.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30680156","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Education [13.]","Post-baccalaureate non-graduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","21.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30680157","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Education [13.]","Post-baccalaureate non-graduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","63.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
"30680158","11001000","University of Prince Edward Island","University of Prince Edward Island","University of Prince Edward Island, Prince Edward Island","2018/2019","2018-09-01","2019-08-31","Education [13.]","Post-baccalaureate non-graduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","University",NULL,"550","university ave","Charlottetown","PE","C1A4P3","46.25683891","-63.14193106","0101000020E6100000497E06CC2A924FC02865EF18E0204740"
