"id","psis_code","psis_name","odef_v2_1_name","education_data_name","ref_date","start_date","end_date","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","gender","value","facility_type","unit","street_no","street_name","city","prov_terr","postal_code","latitude","longitude","geom"
"34308534","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Natural resources conservation and research [03.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34308732","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Environmental/natural resources management and policy [03.02]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34308733","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Environmental/natural resources management and policy [03.02]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34308734","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Environmental/natural resources management and policy [03.02]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34308820","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Environmental/natural resources management and policy [03.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34308821","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Environmental/natural resources management and policy [03.02]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34308916","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Area, ethnic, cultural, gender, and group studies [05.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309012","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Area studies [05.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309132","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Communication, journalism and related programs [09.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309133","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Communication, journalism and related programs [09.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309276","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Radio, television and digital communication [09.07]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309277","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Radio, television and digital communication [09.07]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309412","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Culinary, entertainment, and personal services [12.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309413","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Culinary, entertainment, and personal services [12.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309540","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Culinary arts and related services [12.05]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309541","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Culinary arts and related services [12.05]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309685","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Education [13.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","27.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309686","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Education [13.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309844","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Education, general [13.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309845","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Education, general [13.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","27.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34309846","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Education, general [13.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310058","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Engineering/engineering-related technologies/technicians [15.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310059","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Engineering/engineering-related technologies/technicians [15.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310138","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Engineering/engineering-related technologies/technicians [15.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","24.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310139","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Engineering/engineering-related technologies/technicians [15.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310140","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Engineering/engineering-related technologies/technicians [15.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310266","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Environmental control technologies/technicians [15.05]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","24.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310267","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Environmental control technologies/technicians [15.05]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310268","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Environmental control technologies/technicians [15.05]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310428","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Mining and petroleum technologies/technicians [15.09]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310429","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Mining and petroleum technologies/technicians [15.09]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310500","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Mining and petroleum technologies/technicians [15.09]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310564","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Engineering/engineering-related technologies/technicians, other [15.99]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","0.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310644","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Indigenous and foreign languages, literatures, and linguistics [16.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310645","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Indigenous and foreign languages, literatures, and linguistics [16.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310740","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Second language learning [16.17]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","6.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310741","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Second language learning [16.17]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","12.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310984","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Family and consumer sciences/human sciences [19.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310985","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Family and consumer sciences/human sciences [19.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","87.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34310986","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Family and consumer sciences/human sciences [19.]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311376","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Human development, family studies and related services [19.07]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311377","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Human development, family studies and related services [19.07]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","87.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311378","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Human development, family studies and related services [19.07]","Career, technical or professional training program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","9.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311684","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Pre-technology education/pre-industrial arts programs (CAN) [21.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","18.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311685","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Pre-technology education/pre-industrial arts programs (CAN) [21.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311686","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Pre-technology education/pre-industrial arts programs (CAN) [21.]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311908","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Pre-technology education/pre-industrial arts programs (CAN) [21.01]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","18.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311909","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Pre-technology education/pre-industrial arts programs (CAN) [21.01]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34311910","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Pre-technology education/pre-industrial arts programs (CAN) [21.01]","Non-program (non-credit)","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","3.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34312216","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","69.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34312217","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","78.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34312218","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","12.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34312608","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","69.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34312609","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","78.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34312610","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Liberal arts and sciences, general studies and humanities [24.01]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Gender unknown","12.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34312976","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Multidisciplinary/interdisciplinary studies [30.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Man","18.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
"34312977","60001000","Yukon College","Yukon University","Yukon College, Yukon","2018/2019","2018-09-01","2019-08-31","Multidisciplinary/interdisciplinary studies [30.]","Undergraduate program","Total, credential type","Total, institution type","Total, registration status","Total, status of student in Canada","Woman","33.0","Technical and Vocational",NULL,NULL,NULL,"Whitehorse","YT","Y1A5K4","60.75009095","-135.0977126","0101000020E610000007AD2C7620E360C046A3F1FA02604E40"
